tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_secondary_source_author,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
1172,3140,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1173,3141,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1177,3146,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1186,3155,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1187,3156,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1189,3157,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1191,3159,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1198,3166,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1222,3189,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1223,3190,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1224,3191,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1225,3192,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1227,3194,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1230,3197,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1232,3199,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1233,3200,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1236,3202,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1237,3203,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1239,3205,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1240,3206,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1242,3208,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1243,3209,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1252,3219,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1253,3220,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1254,3221,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1255,3222,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1256,3223,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1259,3227,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1261,3229,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1262,3230,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1263,3231,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1265,3233,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1266,3234,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1267,3235,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1274,3242,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1275,3243,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1277,3244,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1278,3246,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1279,3247,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1281,3249,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1283,3251,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1284,3252,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1286,3254,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1289,3257,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1290,3258,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1292,3260,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1293,3261,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1294,3262,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1296,3264,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1297,3265,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1298,3266,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1299,3267,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1300,3268,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1302,3270,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1303,3271,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1304,3272,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1305,3273,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1308,3276,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1310,3277,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1315,3281,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1316,3282,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1318,3283,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1319,3284,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1320,3285,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1321,3286,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1322,3287,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1323,3288,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1331,3293,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1333,3295,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1334,3296,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1339,3301,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1342,3304,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1343,3305,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1363,3323,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1364,3324,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1366,3326,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1369,3328,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1374,3333,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1375,3334,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1379,3338,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1380,3339,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1381,3340,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1398,3356,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1405,3363,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1410,3368,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1412,3370,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1413,3371,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1414,3372,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1418,3376,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1421,3380,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1423,3382,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1426,3385,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1430,3389,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1435,3394,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1443,3402,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1449,3407,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1450,3408,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1451,3409,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1452,3410,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1453,3411,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1454,3412,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1456,3414,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1458,3416,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1459,3417,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1460,3418,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1462,3419,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1463,3420,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1464,3421,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1469,3426,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1470,3427,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1476,3432,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1485,3440,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1491,3446,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1495,3450,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1497,3451,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1498,3452,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1500,3454,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1502,3456,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1505,3459,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1506,3460,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1508,3461,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1509,3462,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1510,3463,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1514,3467,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1529,3482,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1530,3483,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1532,3485,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1536,3489,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1540,3493,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1549,3502,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1558,3510,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1577,3529,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1579,3531,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1580,3532,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1584,3536,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1585,3537,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1586,3538,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1593,3543,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1594,3544,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1595,3545,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1596,3546,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1597,3547,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1599,3548,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1607,3556,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1623,3572,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1625,3574,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1629,3578,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1640,3588,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1643,3590,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1645,3591,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1646,3592,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1647,3593,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1648,3594,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1649,3595,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1650,3596,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1651,3597,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1652,3598,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1653,3599,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1654,3600,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1655,3601,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1656,3602,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1664,3610,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1668,3614,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1670,3615,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1672,3616,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1680,3624,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1685,3629,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1686,3630,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1687,3631,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1688,3632,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1696,3640,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1698,3642,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1701,3645,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1703,3647,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1723,3667,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1724,3668,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1725,3669,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1726,3670,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1728,3672,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1738,3682,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1739,3683,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1740,3684,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1745,3689,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1746,3690,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1749,3694,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1750,3695,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1751,3696,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1754,3699,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1755,3700,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1756,3701,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1757,3702,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1758,3703,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1759,3704,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1760,3705,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1769,3714,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1770,3715,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1771,3716,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1772,3717,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1774,3719,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1775,3720,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1776,3721,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1778,3723,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1780,3725,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1782,3727,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1784,3730,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1785,3731,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1787,3733,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1788,3734,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1789,3735,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1790,3736,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1791,3737,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1792,3738,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1793,3739,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1794,3740,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1796,3742,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1797,3743,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1799,3745,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1800,3746,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1805,3751,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1807,3753,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1808,3754,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1809,3755,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1811,3757,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1814,3759,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1815,3760,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1816,3761,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1817,3762,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1824,3769,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1828,3774,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1829,3775,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1830,3776,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1846,3786,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1848,3787,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1849,3788,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1850,3789,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1851,3790,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1852,3791,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1853,3792,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1855,3794,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1856,3795,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1870,3810,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1871,3811,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1872,3812,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1874,3813,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1877,3814,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1879,3816,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1880,3817,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1883,3820,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1885,3822,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1888,3825,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1889,3826,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1890,3827,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1899,3836,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1900,3837,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1901,3838,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1902,3839,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1904,3841,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1905,3842,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1906,3843,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1910,3846,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1912,3847,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1913,3848,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1914,3849,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1915,3850,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1916,3851,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1921,3856,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1922,3857,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1923,3858,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1924,3859,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1926,3861,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1927,3862,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1928,3863,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1937,3872,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1938,3873,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1940,3875,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1943,3878,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1944,3879,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1945,3880,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1946,3881,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1949,3884,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1955,3889,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1965,3896,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1968,3899,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1969,3900,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1970,3901,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1971,3902,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1973,3904,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1974,3905,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1975,3906,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1983,3914,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1985,3916,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1986,3917,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1987,3918,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1988,3919,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1989,3920,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1990,3921,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1993,3923,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1995,3924,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1996,3925,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1997,3926,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
1998,3927,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2002,3931,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2014,3942,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2015,3943,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2017,3945,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2018,3946,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2021,3949,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2027,3955,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2031,3958,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2035,3961,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2041,3966,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2043,3967,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2046,3970,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2052,3975,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2057,3980,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2059,3982,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2065,3988,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2066,3989,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2067,3990,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2068,3991,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2074,3997,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2077,4000,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2079,4002,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2082,4005,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2086,4009,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2090,4013,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2091,4014,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2098,4021,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2100,4023,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2101,4024,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2103,4026,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2106,4029,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2113,4036,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2117,4040,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2120,4043,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2122,4045,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2124,4047,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2130,4053,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2135,4057,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2136,4058,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2137,4059,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2142,4064,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2154,4076,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2159,4081,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2164,4085,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2165,4086,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2166,4087,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2169,4090,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2174,4095,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2175,4096,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2176,4097,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2177,4098,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2178,4099,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2180,4101,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2184,4105,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2187,4108,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2188,4109,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2191,4112,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2192,4113,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2194,4114,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2197,4116,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2201,4120,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2206,4125,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2209,4128,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2215,4134,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2222,4141,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2223,4142,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2227,4146,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2231,4150,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2241,4158,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2242,4159,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2243,4160,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2244,4161,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2247,4164,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
2250,4167,0,0,-1,0,-1,0,,0000000,,,TTS,20070312,,
